,title,url,org,candid_name,num_tweets,num_tweets_all,sentiment_mean,wc,negativ_ct,positiv_ct,negativ_percent,positiv_percent,emotionality,positivity
132,"Cruz, Kasich: Trump would lose to Clinton",http://www.cnn.com/2016/04/25/politics/ted-cruz-john-kasich-divide-map-strategy-donald-trump/index.html,cnn,Kasich,1,174.0,0.0229885056615,60,0,1,0.0,0.0166666666667,0.0166666666667,0.0166666666667
133,"First on CNN: In TV spot, Cruz calls Rubio 'the Republican Obama'",http://www.cnn.com/2016/01/29/politics/ted-cruz-marco-rubio-republican-obama/index.html,cnn,Kasich,2,57.0,0.122807018459,194,1,3,0.00515463917526,0.0154639175258,0.020618556701,0.0103092783505
134,Ted Cruz dismisses Trump's 'political noise' over Canadian birth,http://www.cnn.com/2016/01/06/politics/ted-cruz-birthplace-donald-trump/index.html,cnn,Kasich,1,165.0,0.0484848469496,624,7,9,0.0112179487179,0.0144230769231,0.025641025641,0.00320512820513
135,Marco Rubio picks up endorsement of veteran New Hampshire GOP activist,http://www.cnn.com/2016/02/02/politics/marco-rubio-susan-duprey-new-hampshire-endorsement/index.html,cnn,Kasich,1,31.0,1.0,245,0,2,0.0,0.00816326530612,0.00816326530612,0.00816326530612
136,Why Trump may be hoping for a long caucus night in Iowa,http://www.cnn.com/2016/01/10/politics/ip-trump-iowa-long-caucus-night/index.html,cnn,Kasich,1,38.0,0.5,885,4,13,0.0045197740113,0.0146892655367,0.019209039548,0.0101694915254
137,Political Prediction Market: Trump and Rubio tied for nomination,http://www.cnn.com/2016/01/14/politics/marco-rubio-donald-trump-ted-cruz-political-prediction-market/index.html,cnn,Kasich,1,14.0,0.142857149243,246,0,1,0.0,0.00406504065041,0.00406504065041,0.00406504065041
138,Pope Francis on Trump: Building walls 'is not Christian',http://www.cnn.com/2016/02/18/politics/pope-francis-trump-christian-wall/index.html,cnn,Kasich,2,144.0,0.0208333339542,536,2,8,0.00373134328358,0.0149253731343,0.0186567164179,0.0111940298507
139,Trump waffles on whether Clinton is 'qualified' to be president,http://www.cnn.com/2016/04/21/politics/donald-trump-hillary-clinton-qualified/index.html,cnn,Kasich,1,30.0,0.0,26,0,0,0.0,0.0,0.0,0.0
140,Dems to hold town hall,http://www.cnn.com/2016/01/31/politics/cnn-town-hall-hillary-clinton-bernie-sanders-martin-omalley/index.html,cnn,Kasich,3,186.0,0.661290347576,112,0,2,0.0,0.0178571428571,0.0178571428571,0.0178571428571
141,5 things to watch for at the Republican debate,http://www.cnn.com/2016/01/14/politics/republican-debate-2016-what-to-watch-for/index.html,cnn,Kasich,1,53.0,0.245283022523,1483,13,22,0.00876601483479,0.0148347943358,0.0236008091706,0.00606877950101
142,Iowa caucuses: Donald Trump's moment of truth,http://www.cnn.com/2016/02/01/politics/iowa-caucuses-2016-highlights/index.html,cnn,Kasich,1,364.0,0.681318700314,1289,13,26,0.0100853374709,0.0201706749418,0.0302560124127,0.0100853374709
143,"Maryland poll: Clinton, Trump in the lead",http://www.cnn.com/2016/04/07/politics/hillary-clinton-donald-trump-maryland-poll/index.html,cnn,Kasich,1,25.0,0.0,28,0,0,0.0,0.0,0.0,0.0
144,Trump rally interrupted by protests,http://www.cnn.com/2016/02/29/politics/donald-trump-event-protest-rally/index.html,cnn,Kasich,3,225.0,-0.479999989271,79,1,1,0.0126582278481,0.0126582278481,0.0253164556962,0.0
145,"Bush, allies: Rubio's abortion position would give Dems fodder",http://www.cnn.com/2016/02/06/politics/marco-rubio-abortion-jeb-bush-new-hampshire/index.html,cnn,Kasich,1,28.0,-0.214285716414,535,6,7,0.011214953271,0.0130841121495,0.0242990654206,0.0018691588785
146,TRUMP STANDS FIRM  Insists to O'Reilly he'll skip Fox News GOP debate,http://www.foxnews.com/politics/2016/01/27/trump-stands-by-debate-boycott-decision-announces-veterans-event.html,fox,Kasich,1,45.0,0.0888888910413,654,3,4,0.0045871559633,0.00611620795107,0.0107033639144,0.00152905198777
147,All three GOP candidates backed away from their pledge to support GOP nominee,http://www.cnn.com/2016/03/29/politics/donald-trump-ted-cruz-nominee-pledge/index.html,cnn,Kasich,1,238.0,0.991596639156,27,0,1,0.0,0.037037037037,0.037037037037,0.037037037037
148,Congressional Republicans look to distance themselves from Trump,http://www.cnn.com/2016/01/14/politics/congressional-republicans-donald-trump-distance/index.html,cnn,Kasich,1,33.0,-0.0303030312061,1206,7,15,0.00580431177446,0.0124378109453,0.0182421227197,0.00663349917081
149,Ted Cruz ad in South Carolina hits Trump's character,http://www.cnn.com/2016/02/11/politics/ted-cruz-donald-trump-2016-attack-ad/index.html,cnn,Kasich,1,11.0,1.0,502,5,8,0.00996015936255,0.0159362549801,0.0258964143426,0.00597609561753
150,"Trump predicts he'll face Clinton, break turnout records",http://www.cnn.com/2016/02/21/politics/donald-trump-predicts-hillary-clinton-highest-turnout/index.html,cnn,Kasich,1,162.0,0.950617313385,586,9,5,0.0153583617747,0.00853242320819,0.0238907849829,-0.00682593856655
151,Republican N.J. mayor lashes out at Christie for returning to New Hampshire,http://www.politico.com/story/2016/01/chris-christie-snowzilla-2016-criticism-218227,politico,Kasich,3,29.0,-0.931034505367,1899,14,15,0.00737230121116,0.00789889415482,0.015271195366,0.000526592943655
152,Boston Globe editorial: 'Stop Trump now',http://www.cnn.com/2016/02/23/politics/boston-globe-stop-trump-super-tuesday/index.html,cnn,Kasich,2,31.0,0.580645143986,258,1,4,0.00387596899225,0.015503875969,0.0193798449612,0.0116279069767
153,Republican elders ask 'who's worse' for the GOP brand: Trump or Cruz,http://www.cnn.com/2016/01/21/politics/donald-trump-ted-cruz-republicans/index.html,cnn,Kasich,1,310.0,-0.867741942406,1155,13,15,0.0112554112554,0.012987012987,0.0242424242424,0.0017316017316
154,South Carolina Gov. Nikki Haley To Give GOP's State Of The Union Response,http://www.npr.org/2016/01/05/462057513/south-carolina-gov-nikki-haley-to-give-gops-state-of-the-union-response,npr,Kasich,1,32.0,0.03125,611,4,5,0.00654664484452,0.00818330605565,0.0147299509002,0.00163666121113
155,"GOP senator who raised Trump's marital infidelities to campaign with Cruz, Rubio",http://www.cnn.com/2016/01/26/politics/ben-sasse-donald-trump-infidelities/index.html,cnn,Kasich,2,25.0,0.159999996424,458,5,11,0.0109170305677,0.0240174672489,0.0349344978166,0.0131004366812
156,Poll: Trump dominates GOP field,http://www.cnn.com/2016/01/26/politics/donald-trump-ted-cruz-polling/index.html,cnn,Kasich,2,312.0,0.00320512824692,874,7,11,0.00800915331808,0.012585812357,0.0205949656751,0.0045766590389
157,Carson: Trump worried about his Twitter 'problem',http://www.cnn.com/2016/04/08/politics/ben-carson-donald-trump-twitter-problem/index.html,cnn,Kasich,2,113.0,0.00884955748916,28,2,1,0.0714285714286,0.0357142857143,0.107142857143,-0.0357142857143
158,Trump: 'I may have' backed Iraq war invasion in 2002,http://www.cnn.com/2016/02/18/politics/donald-trump-iraq-war-radio-interview/index.html,cnn,Kasich,1,23.0,0.173913046718,416,6,3,0.0144230769231,0.00721153846154,0.0216346153846,-0.00721153846154
159,Bill Clinton: 'Donald Trump says a lot of things',http://www.cnn.com/2016/01/07/politics/donald-trump-hillary-clinton-ad-bill-cosby-lewinsky/index.html,cnn,Kasich,1,17.0,0.0,460,2,7,0.00434782608696,0.0152173913043,0.0195652173913,0.0108695652174
160,Donald Trump faces test on Middle East at pro-Israel gathering,http://www.cnn.com/2016/03/21/politics/donald-trump-aipac-israel-conference/index.html,cnn,Kasich,1,116.0,0.310344815254,1201,10,20,0.00832639467111,0.0166527893422,0.0249791840133,0.00832639467111
161,Conservative leaders gather to ponder stopping Donald Trump,http://www.cnn.com/2016/03/17/politics/donald-trump-hill-republicans-conservatives/index.html,cnn,Kasich,1,195.0,0.0,166,2,2,0.0120481927711,0.0120481927711,0.0240963855422,0.0
162,Barbara Bush isn't 'getting in a spitting match' with Trump,http://www.cnn.com/2016/02/05/politics/barbara-bush-donald-trump-spitting-match/index.html,cnn,Kasich,1,10.0,0.10000000149,223,4,2,0.0179372197309,0.00896860986547,0.0269058295964,-0.00896860986547
163,Is Hillary Clinton More Electable Than Bernie Sanders?,http://www.huffingtonpost.com/jerome-karabel/hillary-clinton-bernie-sanders-electability_b_9077520.html,huffpo,Kasich,1,53.0,0.0377358496189,866,13,15,0.0150115473441,0.0173210161663,0.0323325635104,0.00230946882217
164,The CBS Republican debate in GIFs,http://www.cnn.com/2016/02/14/politics/cbs-republican-debate-in-gifs/index.html,cnn,Kasich,1,26.0,0.0769230797887,280,2,2,0.00714285714286,0.00714285714286,0.0142857142857,0.0
165,Why Wisconsin hasn't warmed to Trump,http://www.cnn.com/2016/04/04/politics/donald-trump-wisconsin-problems-scott-walker/index.html,cnn,Kasich,1,161.0,0.279503107071,67,0,2,0.0,0.0298507462687,0.0298507462687,0.0298507462687
166,"Voter turnout shows Trump, not Sanders, leading a revolution",http://www.cnn.com/2016/03/02/politics/election-2016-turnout-records/index.html,cnn,Kasich,1,10.0,1.0,526,1,4,0.00190114068441,0.00760456273764,0.00950570342205,0.00570342205323
167,Donald Trump: Ted Cruz 'is sick',http://www.cnn.com/2016/02/22/politics/donald-trump-nevada-rally/index.html,cnn,Kasich,1,114.0,-0.0438596494496,197,4,3,0.0203045685279,0.0152284263959,0.0355329949239,-0.00507614213198
168,Donald Trump Holds Up Bible In Appeal To 'The Evangelicals',http://www.npr.org/2016/01/30/465009973/donald-trump-holds-up-bible-in-appeal-to-the-evangelicals,npr,Kasich,1,93.0,0.0,343,3,4,0.00874635568513,0.0116618075802,0.0204081632653,0.00291545189504
169,Democrats plot to take Paul's Senate seat,http://www.cnn.com/2016/01/22/politics/rand-paul-senate-seat-democrats-challenger/index.html,cnn,Kasich,1,60.0,-0.20000000298,1348,7,18,0.00519287833828,0.013353115727,0.0185459940653,0.00816023738872
170,"Erick Erickson wouldn't vote for Trump in general election, says Cruz or Rubio will have to drop out",http://www.cnn.com/2016/02/29/politics/erick-erickson-axe-files-david-axelrod/index.html,cnn,Kasich,1,17.0,0.0,522,1,7,0.00191570881226,0.0134099616858,0.0153256704981,0.0114942528736
171,Trump: Establishment 'coming on line' with me,http://www.cnn.com/2016/01/25/politics/donald-trump-establishment-2016/index.html,cnn,Kasich,1,101.0,0.00990098994225,306,4,1,0.0130718954248,0.00326797385621,0.016339869281,-0.00980392156863
172,Clinton calls Trump 'donkey of the decade',http://www.cnn.com/2016/04/18/politics/hillary-clinton-donald-trump-donkey/index.html,cnn,Kasich,1,74.0,0.0,29,0,1,0.0,0.0344827586207,0.0344827586207,0.0344827586207
173,Paul Ryan sticks to support for 2016 GOP nominee,http://www.cnn.com/2016/03/15/politics/paul-ryan-donald-trump-2016-election/index.html,cnn,Kasich,1,20.0,1.0,299,1,4,0.00334448160535,0.0133779264214,0.0167224080268,0.0100334448161
174,Republican debate: 5 takeaways,http://www.cnn.com/2016/01/29/politics/republican-debate-2016-takeaways/index.html,cnn,Kasich,1,199.0,0.728643238544,1052,8,16,0.00760456273764,0.0152091254753,0.0228136882129,0.00760456273764
175,Why Cruz is in trouble in Texas,http://www.cnn.com/2016/02/25/politics/ted-cruz-super-tuesday-texas/index.html,cnn,Kasich,1,140.0,-0.021428572014,1169,7,17,0.0059880239521,0.0145423438837,0.0205303678358,0.00855431993157
176,Barbara Bush on Trump: 'I'm sick of him',http://www.cnn.com/2016/02/05/politics/barbara-bush-jeb-bush-donald-trump/index.html,cnn,Kasich,2,34.0,0.088235296309,762,8,6,0.010498687664,0.00787401574803,0.0183727034121,-0.00262467191601
177,"Donald Trump or Ted Cruz? GOP leaders shake their heads, prepare to choose",http://www.cnn.com/2016/03/10/politics/trump-cruz-republican-leaders/index.html,cnn,Kasich,1,50.0,0.0599999986589,1163,12,22,0.0103181427343,0.0189165950129,0.0292347377472,0.00859845227859
