,url,org,num_tweets
2022,https://www.washingtonpost.com/news/powerpost/wp/2016/03/21/elizabeth-warren-loser-donald-trump-is-a-serious-threat-in-2016/,washpo,13
2024,http://www.foxnews.com/us/2016/04/21/trump-chalking-prompts-hand-wringing-at-wisconsin-campus.html,fox,124
2026,http://www.politico.com/story/2016/01/bernie-sanders-bill-clinton-unacceptable-217522,politico,35
2028,http://www.politico.com/story/2016/01/chris-christie-planned-parenthood-217859,politico,25
2043,http://www.foxnews.com/politics/2016/03/06/romney-touts-cruz-wins-over-trump-will-not-reject-gop-nod-if-drafted-at-convention.html,fox,109
2044,http://www.cnn.com/2016/03/09/politics/marco-rubio-donald-trump/index.html,cnn,99
2046,http://www.cnn.com/2016/03/21/politics/bernie-sanders-aipac-israel-speech/index.html,cnn,21
2047,http://www.politico.com/story/2016/03/off-message-michael-hayden-hillary-clinton-2016-221276,politico,10
2052,http://www.huffingtonpost.com/robert-l-borosage/hillary-and-bernie-the-cr_b_9038508.html,huffpo,63
2054,http://www.cnn.com/2016/01/21/politics/donald-trump-ted-cruz-ground-game-iowa/index.html,cnn,16
2066,http://www.cnn.com/2016/01/08/politics/jeb-bush-welfare-reform-proposal/index.html,cnn,47
2067,http://www.politico.com/story/2016/01/juanita-broaddrick-supports-trump-217446,politico,27
2068,http://www.foxnews.com/politics/2016/01/07/rubios-boot-choice-draws-curiosity-jabs-from-republican-rivals.html,fox,153
2069,http://www.politico.com/story/2016/01/republicans-urged-rally-against-donald-trump-217828,politico,182
2071,http://www.cnn.com/2016/01/17/opinions/burns-millennials-bernie-sanders/index.html,cnn,14
2072,http://www.cnn.com/2016/01/23/politics/new-hampshire-jeb-bush-john-kasich-donald-trump/index.html,cnn,24
2077,http://www.cnn.com/2016/01/31/politics/bernie-sanders-hillary-clinton-emails-iowa/index.html,cnn,20
2080,http://www.cnn.com/2016/02/03/politics/jeb-bush-new-hampshire/index.html,cnn,14
2087,http://www.cnn.com/2016/03/14/politics/jeb-bush-florida-primary/index.html,cnn,21
2089,http://www.foxnews.com/politics/2016/03/21/trump-reportedly-to-meet-with-top-republicans-in-washington.html,fox,43
2094,http://www.cnn.com/2016/03/16/politics/contested-convention-how-it-works-questions/index.html,cnn,73
2095,http://www.foxnews.com/politics/2016/04/19/trump-reportedly-shakes-up-campaign-ahead-big-primaries.html,fox,16
2098,http://www.foxnews.com/politics/2016/01/05/all-about-ground-game-gop-campaigns-crank-up-iowa-ops.html,fox,41
2099,http://www.cnn.com/2016/01/10/politics/cruz-iowa-takeaways/index.html,cnn,39
2101,http://www.cnn.com/2016/01/14/politics/republican-debate-2016-what-to-watch-for/index.html,cnn,53
2102,http://www.npr.org/2016/01/30/465009973/donald-trump-holds-up-bible-in-appeal-to-the-evangelicals,npr,93
2106,http://www.foxnews.com/politics/2016/02/10/trump-sanders-win-new-hampshire-and-2016-battle-moves-south.html,fox,91
2122,http://www.politico.com/story/2016/01/gop-filibuster-plan-217473,politico,33
2126,http://www.cnn.com/2016/01/16/politics/mark-levin-donald-trump-ted-cruz/index.html,cnn,254
2129,http://www.npr.org/2016/01/29/464811038/bernie-sanders-has-a-lot-riding-on-iowas-caucuses,npr,16
2130,http://www.cnn.com/2016/01/31/election-center-2016/ip-forecast-hillary-ia-black-vote-strategy/index.html,cnn,13
2137,http://www.cnn.com/2016/02/15/politics/george-w-bush-jeb-bush-south-carolina/index.html,cnn,113
2139,http://www.foxnews.com/politics/2016/02/26/christie-endorses-trump-for-president.html,fox,90
2151,http://www.cnn.com/2016/03/30/politics/corey-lewandowski-donald-trump-ted-cruz-melania-pictures/index.html,cnn,29
2156,http://www.cnn.com/2016/01/15/politics/donald-trump-ted-cruz-jeb-bush/index.html,cnn,42
2157,http://www.politico.com/story/2016/01/ted-cruz-terry-branstad-iowa-217984,politico,30
2165,http://www.cnn.com/2016/01/26/politics/marco-rubio-donald-trump-establishment/index.html,cnn,31
2184,https://www.buzzfeed.com/andrewkaczynski/ben-carson-donald-trump-should-read-the-bible-and-pray,buzzfeed,19
2188,http://www.politico.com/story/2016/01/vamos-for-jeb-2016-closes-217713,politico,84
2191,http://www.cnn.com/2016/01/21/politics/lindsey-graham-donald-trump-ted-cruz-poison-or-shot/index.html,cnn,67
2196,http://www.cnn.com/2016/02/09/politics/donald-trump-new-hampshire-victory/index.html,cnn,16
2201,http://www.cnn.com/2016/02/17/politics/poll-donald-trump-hillary-clinton-national-quinnipiac/index.html,cnn,103
2203,http://www.cnn.com/2016/02/29/politics/donald-trump-congress-gop/index.html,cnn,77
2205,http://www.cnn.com/2016/03/06/politics/jeb-bush-marco-rubio-florida-endorsement/index.html,cnn,10
2207,https://www.washingtonpost.com/news/the-fix/wp/2016/03/11/why-marco-rubios-campaign-just-endorsed-john-kasich-but-only-in-ohio/,washpo,16
2211,http://www.politico.com/blogs/2016-gop-primary-live-updates-and-results/2016/03/trump-mocks-christie-rally-220750,politico,44
2215,http://www.cnn.com/2016/04/28/politics/axe-files-axelrod-arthur-brooks/index.html,cnn,23
2222,http://www.cnn.com/2016/01/14/politics/jeb-bush-donald-trump-jerk-ad/index.html,cnn,32
2223,http://www.politico.com/story/2016/01/trump-sarah-palin-rally-217967,politico,14
2227,http://www.npr.org/2016/01/23/464068087/how-sarah-palin-paved-the-way-for-donald-trump,npr,65
2231,http://www.politico.com/story/2016/01/republicans-point-fingers-who-let-trump-get-this-far-218260,politico,170
2237,http://www.foxnews.com/politics/2016/02/23/core-republicans-throw-support-to-rubio-as-best-bet-to-derail-trump.html,fox,35
2239,http://www.cnn.com/2016/02/22/politics/jon-huntsman-donald-trump-david-axelrod/index.html,cnn,51
2240,http://www.cnn.com/2016/02/28/politics/john-kasich-donald-trump-super-tuesday/index.html,cnn,65
2243,http://hosted2.ap.org/APDEFAULT/3d281c11a96b4ad082fe88aa0db04305/Article_2016-03-07-LT--Mexico-Trump/id-80d757d0da9d4d1e99975bbe74eaf6f2,ap,26
2246,http://www.cnn.com/2016/03/17/politics/christine-odonnell-donald-trump-bash-return/index.html,cnn,21
2252,http://www.politico.com/story/2016/01/barbara-bush-jeb-ad-218104,politico,20
2256,http://www.politico.com/story/2016/01/senate-republicans-cruz-trump-218300,politico,53
2270,http://www.foxnews.com/opinion/2016/03/04/cruz-rises-to-top-as-rubio-and-trump-wallow-in-mud-at-gop-debate.html,fox,13
2271,http://www.cnn.com/2016/03/01/politics/political-prediction-market-super-tuesday/index.html,cnn,50
2276,http://www.cnn.com/2016/03/22/politics/election-2016-arizona-utah-idaho-primaries-caucuses-highlights/index.html,cnn,270
2280,http://www.cnn.com/2016/04/27/opinions/donald-trump-foreign-policy-china/index.html,cnn,24
2282,http://www.cnn.com/2016/01/12/politics/ben-carson-new-campaign-energy-debate/index.html,cnn,38
2288,http://www.cnn.com/2016/02/02/politics/marco-rubio-iowa-caucuses-2016/index.html,cnn,11
2292,http://www.cnn.com/2016/02/25/politics/donald-trump-media-nominee/index.html,cnn,59
2300,http://www.foxnews.com/politics/2016/04/24/in-front-trump-shows-no-signs-toning-it-down-on-campaign-trail.html,fox,32
2302,https://www.washingtonpost.com/opinions/trump-shifts-his-birther-gaze-to-cruz/2016/01/07/ac765928-b57d-11e5-a842-0feb51d1d124_story.html,washpo,16
2305,http://blogs.wsj.com/washwire/2016/01/03/after-terrorists-seize-on-his-words-donald-trump-vows-to-keep-speaking-out/,wsj,15
2308,http://money.cnn.com/2016/01/25/media/donald-trump-michael-bloomberg/index.html,cnn,45
2312,http://www.politico.com/story/2016/01/ted-cruz-iowa-caucuses-218472,politico,14
2316,http://www.cnn.com/2016/02/03/politics/john-kasich-new-hampshire-2016/index.html,cnn,11
2317,http://blogs.wsj.com/washwire/2016/02/11/cracking-under-pressure-marco-rubios-molar-gets-a-campaign-trail-fix/,wsj,10
2319,http://www.cnn.com/2016/02/25/politics/super-tuesday-donald-trump-ad/index.html,cnn,29
2325,http://www.politico.com/magazine/story/2016/03/marco-rubio-2016-campaign-drop-out-213736,politico,25
2341,http://www.politico.com/story/2016/02/donald-trump-apple-boycott-219507,politico,10
2343,http://www.cnn.com/2016/02/24/politics/republican-debate-houston-cnn-podium-seating/index.html,cnn,12
2346,http://www.latimes.com/nation/politics/la-na-trump-big-government-20160301-story.html,latimes,17
2351,http://www.politico.com/blogs/2016-gop-primary-live-updates-and-results/2016/03/harry-reid-respect-ted-cruz-220152,politico,11
2354,http://www.cnn.com/2016/03/15/opinions/trump-primary-night-secures-nomination-stanley/index.html,cnn,13
2363,http://www.politico.com/story/2016/01/who-won-the-first-ted-cruz-donald-trump-duel-217833,politico,19
2364,http://www.politico.com/story/2016/01/ben-carson-campaign-braden-joplin-218033,politico,10
2368,http://www.cnn.com/2016/01/24/politics/michael-bloomberg-donald-trump-bernie-sanders-2016/index.html,cnn,24
2374,http://www.foxnews.com/politics/2016/02/26/rubio-cruz-trade-fire-with-trump-in-pre-super-tuesday-showdown.html,fox,67
2383,http://www.politico.com/magazine/story/2016/04/conservative-intellectuals-gop-base-split-republican-party-213821,politico,37
2384,http://www.politico.com/story/2016/01/jeb-bush-chris-christie-217443,politico,13
2386,http://www.cnn.com/2016/01/17/politics/hillary-clinton-bernie-sanders-donald-trump-sotu/index.html,cnn,28
2391,http://www.latimes.com/politics/la-na-julian-castro-iowa-clinton-20160125-story.html,latimes,28
2395,http://www.politico.com/story/2016/02/senate-judiciary-gop-supreme-court-219485,politico,13
2396,http://www.cnn.com/2016/02/21/politics/jeb-bushs-doomed-campaign/index.html,cnn,89
2400,http://www.cnn.com/2016/03/06/politics/democratic-debate-recap/index.html,cnn,194
2403,http://www.cnn.com/2016/03/12/opinions/defend-trump-free-speech-opinion-randazza/index.html,cnn,152
2411,http://www.politico.com/story/2016/01/bernie-sanders-millions-january-218480,politico,17
2412,http://www.cnn.com/2016/01/26/politics/donald-trump-iowa-family-values/index.html,cnn,16
2414,http://www.cnn.com/2016/02/04/opinions/democratic-town-hall-sanders-clinton-louis/index.html,cnn,11
2419,http://www.foxnews.com/politics/2016/02/06/worried-about-clinton-biden-backer-mulls-another-push-for-vp.html,fox,35
2424,http://www.cnn.com/2016/02/24/politics/donald-trump-gop-nomination-ted-cruz-marco-rubio/index.html,cnn,41
2426,http://www.cnn.com/2016/03/02/politics/election-2016-turnout-records/index.html,cnn,10
2429,http://www.cnn.com/2016/03/03/politics/hillary-clinton-mocks-republican-war-donald-trump-marco-rubio/index.html,cnn,15
2433,http://www.cnn.com/2016/03/24/opinions/trump-ufc-cage-fighting/index.html,cnn,18
2437,http://www.politico.com/story/2016/01/marco-rubio-bootgate-217460,politico,33
2438,http://www.cnn.com/2016/01/05/politics/ted-cruz-immigration-border-ad-business-suits/index.html,cnn,21
2440,http://www.politico.com/story/2016/01/chris-christie-port-authority-andrew-cuomo-217965,politico,17
2441,http://www.politico.com/story/2016/01/paul-ryan-gop-battles-217761,politico,21
2442,http://www.politico.com/story/2016/01/gop-rep-scott-rigell-retiring-217777,politico,25
2443,http://www.cnn.com/2016/01/19/politics/sarah-palin-donald-trump-2016/index.html,cnn,29
2446,http://www.npr.org/2016/01/28/464744411/gop-presidential-candidates-to-hold-final-debate-before-iowa-caucuses,npr,12
2449,http://www.foxnews.com/politics/2016/02/04/carson-cuts-campaign-staff-amid-cash-crunch-vows-to-stay-in-race.html,fox,41
2450,http://www.cnn.com/2016/02/07/politics/new-hampshire-poll-donald-trump-bernie-sanders/index.html,cnn,30
2455,http://www.cnn.com/2016/02/20/politics/melania-trump-south-carolina-trump/index.html,cnn,27
2456,https://www.washingtonpost.com/news/checkpoint/wp/2016/03/07/the-military-is-not-his-palace-guards-retired-three-star-general-says-of-donald-trump/,washpo,27
2462,http://www.cnn.com/2016/03/10/politics/mike-lee-ted-cruz-endorsement/index.html,cnn,22
2465,http://www.politico.com/magazine/story/2016/03/donald-trump-chicago-protest-213728,politico,36
2475,http://www.cnn.com/2016/01/25/opinions/trump-shoot-somebody-cult-cupp/index.html,cnn,11
2477,http://www.politico.com/story/2016/01/donald-trump-fox-debate-218264,politico,73
2478,http://www.politico.com/story/2016/01/trump-neo-nazi-retweet-218113,politico,91
2479,http://blogs.wsj.com/washwire/2016/01/28/away-from-debate-stage-a-surreal-night-for-donald-trump/,wsj,11
2480,http://www.cnn.com/2016/01/27/politics/ted-cruz-donald-trump-debate-vets/index.html,cnn,33
2489,http://blogs.wsj.com/washwire/2016/02/24/cruz-and-rubios-finish-far-behind-trump-sets-up-desperate-race-in-march-1-contests/,wsj,21
2498,http://www.cnn.com/2016/03/11/opinions/debate-coach-gop-miami-graham/index.html,cnn,20
2499,http://www.foxnews.com/politics/2016/03/11/trump-rivals-make-last-ditch-push-to-thwart-front-runner.html,fox,92
2501,http://www.foxnews.com/politics/2016/03/25/cruz-responds-to-garbage-affair-accusations-blames-trump.html,fox,36
2506,http://blogs.wsj.com/washwire/2016/01/04/jeb-bush-to-unveil-drug-policy-to-combat-new-hampshires-heroin-epidemic/,wsj,12
2510,http://www.cnn.com/2016/01/26/politics/donald-trump-ted-cruz-iowa-poll/index.html,cnn,15
2513,http://hosted2.ap.org/APDEFAULT/3d281c11a96b4ad082fe88aa0db04305/Article_2016-01-28-US-GOP-2016/id-0bc1b19d16a64007b6b9e50a7a0ea037,ap,10
2521,http://www.cnn.com/2016/02/28/politics/donald-trump-jeff-sessions-endorsement/index.html,cnn,78
2529,http://www.cnn.com/2016/01/10/politics/ip-trump-iowa-long-caucus-night/index.html,cnn,38
2537,http://www.cnn.com/2016/03/14/politics/john-kasich-gop-primary-pennsylvania-ballot/index.html,cnn,34
2539,http://www.foxnews.com/politics/2016/03/16/kasich-scores-first-win-in-home-state-but-trump-rolls-on-ending-rubio-run.html,fox,13
2542,http://www.foxnews.com/politics/2016/04/07/how-feasible-is-trumps-proposed-wall.html,fox,24
2544,http://www.politico.com/story/2016/01/donald-trump-ted-cruz-gop-fear-217345,politico,154
2549,http://www.politico.com/blogs/under-the-radar/2016/02/feds-fight-disclosure-of-hillary-clinton-whitewater-indictment-drafts-218681,politico,14
2550,http://www.cnn.com/2016/02/02/politics/who-is-ted-cruz/index.html,cnn,16
2552,http://www.cnn.com/2016/02/08/politics/donald-trump-jeb-bush-eminent-domain/index.html,cnn,22
2553,http://www.cnn.com/2016/02/03/politics/donald-trump-ted-cruz-obamacare/index.html,cnn,20
2563,http://www.cnn.com/2016/01/04/politics/bill-clinton-new-hampshire-speech-2016-election/index.html,cnn,48
2575,http://www.foxnews.com/politics/2016/04/04/trump-doubles-down-on-allies-paying-more-for-us-protection-vows-to-repeal-obamacare.html,fox,14
2583,http://www.politico.com/story/2016/01/trump-leads-poll-2016-217349,politico,57
2587,http://www.politico.com/story/2016/01/donald-trump-michael-bloomberg-218157,politico,19
2591,http://www.foxnews.com/politics/2016/02/17/vatican-responds-to-trumps-criticism-pope-francis-border-trip.html,fox,82
2592,http://www.foxnews.com/politics/2016/02/17/cruz-dares-trump-to-sue-him-over-abortion-ad-vows-to-run-it-more-frequently.html,fox,52
2598,https://www.washingtonpost.com/posteverything/wp/2016/03/21/the-foreign-policy-experts-who-will-flock-to-trump-should-scare-you/,washpo,18
2599,https://www.washingtonpost.com/politics/trump-and-lewandowski-an-unlikely-pair-of-kindred-spirits/2016/03/30/d82a58ca-f511-11e5-8b23-538270a1ca31_story.html,washpo,63
2603,http://www.cnn.com/2016/01/12/politics/jeb-bush-donald-trump-jerk/index.html,cnn,39
2605,http://www.politico.com/story/2016/01/jeb-bush-donors-loyalty-217802,politico,106
2607,http://www.npr.org/2016/01/16/463290723/conservatives-emerge-strong-in-latest-republican-debate,npr,19
2611,http://www.huffingtonpost.com/jerome-karabel/hillary-clinton-bernie-sanders-electability_b_9077520.html,huffpo,53
2612,http://www.politico.com/story/2016/01/trump-cnn-don-lemon-palin-218051,politico,15
2616,http://www.cnn.com/2016/02/21/politics/ted-cruz-south-carolina-sotu/index.html,cnn,37
2621,http://money.cnn.com/2016/03/16/media/politico-reporter-trump/index.html,cnn,73
2623,http://www.huffingtonpost.com/seth-abramson/sanders-currently-winning-democratic-primary-race-ill-prove-to-you_b_9528076.html,huffpo,19
2625,http://www.politico.com/story/2016/03/bernie-dems-winddown-220966,politico,14
2629,http://www.cnn.com/2016/04/28/opinions/if-hillary-were-a-man-opinion-doyle/index.html,cnn,26
2630,http://www.politico.com/story/2016/01/nikki-haley-trump-state-of-the-union-2016-217704,politico,40
2637,http://www.politico.com/story/2016/01/trump-no-debate-white-house-reacts-218294,politico,13
2643,http://www.cnn.com/2016/02/18/politics/pope-donald-trump-presidential-candidates/index.html,cnn,44
2644,http://www.cnn.com/2016/02/29/politics/donald-trump-kkk-super-tuesday/index.html,cnn,37
2647,http://www.politico.com/blogs/2016-gop-primary-live-updates-and-results/2016/03/florida-sun-sentinel-no-endorsement-220401,politico,16
2661,http://www.politico.com/story/2016/01/poll-iowa-democrats-sanders-clinton-218253,politico,18
2662,http://www.cnn.com/2016/01/29/opinions/iowa-republican-debate-opinion-roundup/index.html,cnn,57
2670,http://www.wsj.com/articles/pope-francis-calls-donald-trumps-border-wall-not-christian-1455814974,wsj,43
2672,http://www.politico.com/story/2016/02/full-text-donald-trump-responds-to-pope-francis-219435,politico,10
2673,http://www.cnn.com/2016/02/22/politics/mccarthy-chance-donald-trump-becomes-nominee/index.html,cnn,56
2677,http://www.foxnews.com/politics/2016/03/02/trump-builds-delegate-lead-but-its-no-lock.html,fox,17
2681,http://www.cnn.com/2016/03/11/politics/gop-snapchat-interviews/index.html,cnn,26
2682,http://www.politico.com/gallery/2016/03/trump-chicago-canceled-rally-chaos-gallery-002233,politico,33
